HOUSEID,WTHHFIN,HHVEHCNT,HHFAMINC,INCOME_LOW,INCOME_MID,INCOME_HIGH,WRKCOUNT,DRVRCNT,HOMEOWN,URBRUR,URSIZE,HHR_AGE,HHR_SEX,HHR_EDUC,HTRESDN,GSCOST,GSTOTCST,zero,logsum1,logsum2_old,logsum2,logsum3,logsum4,const,HTRESDN,HTRESDN_1000,HTRESDN_INCOME_LOW,HTRESDN_INCOME_MID,HTRESDN_INCOME_HIGH,BESTMILE,MILE_10K,GSYRGAL,GSCOST,GSTOTCST,COST_PER_MILE,MEAN_COST_10,MEAN_COST
42426785,1194.739302,2,18,0,0,18,1,2,1,1,5,67,0,4,3000,3.04,120,0,6.838154769,20.78742059,18.63997151,22.63525023,32.88001464,1,3000,3,0,0,3,1354.15576,0.135415576,39,3.04,120,0.088616098,0.15954318,1.5954318
42549031,500.7782842,2,18,0,0,18,2,2,1,1,5,45,1,5,3000,3.08,991,0,7.037500738,21.3195203,19.32038599,23.00775122,33.51127033,1,3000,3,0,0,3,9246.93686,0.924693686,322,3.08,991,0.107170625,0.1488399,1.488399
42589215,5338.653054,2,18,0,0,18,2,2,0,1,5,28,0,3,3000,3.03,800,0,7.092285896,21.10862247,18.94585291,22.86306781,32.28678055,1,3000,3,0,0,3,7732.5482,0.77325482,264,3.03,800,0.10345878,0.13447432,1.3447432
42738956,590.1586227,2,18,0,0,18,1,1,1,1,5,76,1,5,3000,3.07,428,0,7.498948725,21.37783819,19.36130669,22.95179019,32.09408903,1,3000,3,0,0,3,3677.355,0.3677355,139,3.07,428,0.116388002,0.13594484,1.3594484
42767376,29.28149519,2,9,9,0,0,0,1,1,0,6,65,1,5,50,3.03,2642,0,6.737459294,20.08601539,17.92059965,17.81717061,30.52221688,1,50,0.05,0.05,0,0,13967.58567,1.396758567,872,3.03,2642,0.189152232,0.1461289,1.461289
42845797,836.6458774,2,12,12,0,0,0,1,1,1,5,77,1,2,1500,3.04,261,0,7.38178668,19.03972185,16.8784429,18.523117,29.35875487,1,1500,1.5,1.5,0,0,1180.1891,0.11801891,86,3.04,261,0.221151,0.17545438,1.7545438
43069590,262.1140786,2,16,0,16,0,1,2,0,1,5,41,0,3,1500,3.03,1475,0,7.43471129,20.8106491,18.77999847,21.54391842,31.72446287,1,1500,1.5,0,1.5,0,12000,1.2,487,3.03,1475,0.122916667,0.16190754,1.6190754
43138928,3314.664349,2,18,0,0,18,1,2,1,1,4,35,0,5,300,3.05,2380,0,7.36789409,21.4078615,19.41542577,23.05509937,31.51749593,1,300,0.3,0,0,0.3,25503,2.5503,779,3.05,2380,0.093322354,0.1323475,1.323475
43184279,59.74796608,2,18,0,0,18,1,2,1,1,1,38,0,5,300,3.03,680,0,6.887506264,21.14886512,19.12432941,22.56599117,31.53894433,1,300,0.3,0,0,0.3,4996.05355,0.499605355,225,3.03,680,0.136107428,0.15316072,1.5316072
43274983,68.6677507,2,15,0,15,0,1,3,1,0,6,56,1,4,50,3.03,1725,0,6.521102478,20.39006366,18.43106471,22.11114444,31.41785898,1,50,0.05,0,0.05,0,11630.61122,1.163061122,570,3.03,1725,0.148315507,0.14181944,1.4181944
43290732,82.25698104,2,17,0,17,0,2,2,1,1,5,44,0,3,1500,3.03,1544,0,7.495226492,20.34547878,18.3196381,21.76046156,31.89776636,1,1500,1.5,0,1.5,0,14155.18707,1.415518707,510,3.03,1544,0.109076623,0.13628196,1.3628196
43440461,1403.640428,2,18,0,0,18,0,2,1,1,4,73,1,4,750,3.05,3544,0,6.411294331,20.61615667,18.53518699,22.71360457,32.48971608,1,750,0.75,0,0,0.75,23905.74305,2.390574305,1160,3.05,3544,0.148248895,0.14445462,1.4445462
43548031,129.1137098,2,17,0,17,0,1,3,1,1,5,39,0,1,300,3.03,1422,0,7.046097801,20.62543955,18.5324636,21.72180713,31.37299367,1,300,0.3,0,0.3,0,8658.19377,0.865819377,470,3.03,1422,0.164237489,0.14845426,1.4845426
43644670,338.4915482,2,6,6,0,0,0,2,1,0,6,72,1,3,300,3.02,681,0,6.250476676,18.9929376,16.96716598,18.26472466,28.97315005,1,300,0.3,0.3,0,0,4526.94646,0.452694646,225,3.02,681,0.150432528,0.15563048,1.5563048
43701863,120.4903589,2,15,0,15,0,2,2,1,1,1,45,0,4,300,3.04,190,0,6.69105284,21.02630729,18.8951882,21.82928318,32.58208019,1,300,0.3,0,0.3,0,1145.63579,0.114563579,63,3.04,190,0.165846773,0.1538893,1.538893
43918849,44.00395996,2,18,0,0,18,2,2,1,0,6,46,0,2,50,3.03,756,0,7.365966264,21.27375062,19.3518,23.0970474,32.72494927,1,50,0.05,0,0,0.05,5544.71004,0.554471004,250,3.03,756,0.136346174,0.16302164,1.6302164
43926796,92.91161462,2,18,0,0,18,2,2,1,0,6,37,0,5,300,3.02,857,0,7.424653378,20.84975731,18.81934077,22.73258721,32.48788604,1,300,0.3,0,0,0.3,4699.26684,0.469926684,283,3.02,857,0.182368874,0.15071798,1.5071798
44106513,94.19347169,2,16,0,16,0,2,2,1,1,1,28,1,4,750,3.03,962,0,7.506018519,20.78910694,18.75514145,21.31294764,31.8939198,1,750,0.75,0,0.75,0,16165.69448,1.616569448,318,3.03,962,0.059508733,0.15199392,1.5199392
44175872,29.94997801,2,11,11,0,0,2,2,1,1,6,54,0,2,1500,3.03,3927,0,6.652084262,18.96507798,16.94255322,18.55496947,28.92732042,1,1500,1.5,1.5,0,0,22732.18863,2.273218863,1296,3.03,3927,0.172750634,0.14342016,1.4342016
44360708,1015.602346,2,18,0,0,18,1,2,1,0,6,38,1,4,750,3.03,1274,0,6.936398868,20.74400681,18.71594799,22.62677911,32.2773347,1,750,0.75,0,0,0.75,9196.72256,0.919672256,421,3.03,1274,0.138527611,0.13902872,1.3902872
44454018,612.9074604,2,18,0,0,18,1,2,1,1,5,30,0,5,3000,3.03,900,0,7.248483376,21.51148628,19.45602156,23.01363463,32.35217534,1,3000,3,0,0,3,6338.85399,0.633885399,297,3.03,900,0.1419815,0.1319088,1.319088
44544021,58.92914136,2,18,0,0,18,0,2,0,1,5,58,1,2,300,3.03,1527,0,6.932301351,20.79431803,18.63479523,22.27657502,32.92455532,1,300,0.3,0,0,0.3,8119.77253,0.811977253,504,3.03,1527,0.188059456,0.17136452,1.7136452
44551597,77.58535005,2,18,0,0,18,1,2,1,0,6,28,0,3,50,3.03,1745,0,7.192449288,21.01581574,18.87823423,22.47218643,32.17365536,1,50,0.05,0,0,0.05,8320.8479,0.83208479,577,3.03,1745,0.209714205,0.16253932,1.6253932
44711766,2122.473474,2,18,0,0,18,1,1,1,1,5,44,1,4,3000,3.03,5466,0,7.439742724,21.19488169,19.07378973,22.9241166,32.45922846,1,3000,3,0,0,3,34908.86494,3.490886494,1804,3.03,5466,0.156579139,0.13697516,1.3697516
44788263,2747.489079,2,16,0,16,0,2,2,0,1,5,37,0,3,1500,3.03,1912,0,7.359820188,20.60358663,18.53131052,21.79508985,31.3309943,1,1500,1.5,0,1.5,0,17323.15719,1.732315719,631,3.03,1912,0.11037249,0.13607158,1.3607158
44885881,997.4224094,2,18,0,0,18,1,2,1,1,5,37,1,4,300,3.03,2323,0,7.321900811,21.46771582,19.38381017,22.78047421,31.78749895,1,300,0.3,0,0,0.3,11649.48276,1.164948276,767,3.03,2323,0.199407995,0.15691098,1.5691098
44899990,204.6511044,2,14,0,14,0,1,3,0,1,5,45,0,4,750,3.03,1898,0,7.09909782,20.21887433,18.17809256,21.53752024,31.92446006,1,750,0.75,0,0.75,0,11052.96228,1.105296228,627,3.03,1898,0.171718672,0.1592281,1.592281
45075214,1074.744664,2,18,0,0,18,1,3,1,1,5,46,1,4,750,3.03,5565,0,7.06089518,21.02172725,19.03300351,22.55799421,31.74624081,1,750,0.75,0,0,0.75,42689.04458,4.268904458,1837,3.03,5565,0.130361315,0.13715064,1.3715064
45286702,30.59591866,2,18,0,0,18,1,2,1,0,6,65,0,4,50,3.03,1903,0,7.090356376,20.57618531,18.6369313,23.21053467,32.64305813,1,50,0.05,0,0,0.05,16314.18082,1.631418082,628,3.03,1903,0.116646985,0.1413977,1.413977
45441220,110.2504724,2,18,0,0,18,2,2,1,1,5,31,0,4,300,3.03,2157,0,7.373392622,21.09965919,19.12468428,22.64168835,31.00541686,1,300,0.3,0,0,0.3,17190.2416,1.71902416,712,3.03,2157,0.125478167,0.15144954,1.5144954
45488971,391.5887297,2,7,7,0,0,1,2,0,1,5,29,0,3,300,3.03,3105,0,5.707404095,19.90539559,17.79755467,16.65386511,29.6396467,1,300,0.3,0.3,0,0,21434.43561,2.143443561,1025,3.03,3105,0.144860357,0.16448886,1.6448886
45660133,52.87650395,2,13,0,13,0,1,2,1,0,6,67,0,3,50,3.03,2244,0,6.401978848,20.93957377,19.01802019,21.06663325,31.22452471,1,50,0.05,0,0.05,0,11421.2204,1.14212204,741,3.03,2244,0.196476377,0.16798018,1.6798018
45673964,1122.499676,2,18,0,0,18,1,2,1,1,5,42,0,5,300,3.03,1148,0,7.532478383,21.31632211,19.33224357,23.04726527,32.14949982,1,300,0.3,0,0,0.3,7544.4062,0.75444062,379,3.03,1148,0.15216572,0.13296168,1.3296168
45721212,34.10983184,2,17,0,17,0,1,2,1,1,5,63,1,3,1500,3.03,1344,0,6.665944715,20.58458469,18.5303411,21.32269628,31.38516816,1,1500,1.5,0,1.5,0,9191.14036,0.919114036,444,3.03,1344,0.146227775,0.16343402,1.6343402
45779718,7482.289351,2,10,10,0,0,2,2,0,1,4,44,1,4,3000,3.05,1241,0,6.822826904,19.38078782,17.23769824,17.52105648,29.25334198,1,3000,3,3,0,0,8782.95123,0.878295123,406,3.05,1241,0.141296469,0.13527056,1.3527056
45864481,6249.514024,2,13,0,13,0,0,1,1,1,4,72,1,4,750,3.05,772,0,7.303325775,20.36507426,18.39618731,21.72020057,31.1360855,1,750,0.75,0,0.75,0,4901.2511,0.49012511,253,3.05,772,0.157510804,0.16693588,1.6693588
46008929,1147.094479,2,18,0,0,18,2,2,1,1,5,54,0,3,3000,3.03,1666,0,6.727019716,20.70951098,18.66630243,22.76571976,32.0137587,1,3000,3,0,0,3,12718.81205,1.271881205,550,3.03,1666,0.130987076,0.15730556,1.5730556
46173425,90.98819709,2,18,0,0,18,2,2,1,1,5,60,1,3,750,3.03,634,0,7.239964865,21.61509499,19.56351298,22.92348131,32.3863304,1,750,0.75,0,0,0.75,5143.66388,0.514366388,210,3.03,634,0.123258443,0.157832,1.57832
46176408,23.88630486,2,12,12,0,0,0,2,1,1,1,65,0,3,750,3.03,2270,0,6.878493384,19.152154,17.03614124,17.73783889,28.95982625,1,750,0.75,0.75,0,0,17249.2323,1.72492323,750,3.03,2270,0.13160006,0.1500135,1.500135
46218876,408.6332629,2,16,0,16,0,1,2,1,1,5,82,1,4,1500,3.02,435,0,6.346912819,20.17578218,18.26267549,22.0151,30.82549854,1,1500,1.5,0,1.5,0,2535.38346,0.253538346,144,3.02,435,0.17157168,0.16166688,1.6166688
46710615,378.6584532,2,18,0,0,18,1,2,1,1,5,61,0,5,1500,3.08,1784,0,6.869032717,21.58001035,19.46303938,22.89821829,32.57093503,1,1500,1.5,0,0,1.5,7993.08063,0.799308063,579,3.08,1784,0.223193044,0.15517874,1.5517874
46785332,14616.1081,2,7,7,0,0,2,3,0,1,4,44,0,3,300,3.05,2372,0,6.645954995,19.81739786,17.85106736,19.16752591,28.73683641,1,300,0.3,0.3,0,0,22338.23457,2.233823457,776,3.05,2372,0.106185652,0.14031996,1.4031996
46786843,167.2280633,2,18,0,0,18,1,3,1,1,1,51,1,3,300,3.02,392,0,7.49108811,21.35669355,19.33632152,22.81323005,31.84523747,1,300,0.3,0,0,0.3,1960.453,0.1960453,130,3.02,392,0.199953786,0.16197734,1.6197734
47077315,52.6745607,2,17,0,17,0,2,2,1,0,6,48,0,3,50,3.03,3583,0,6.388874869,19.70589837,17.57643877,20.61954094,32.04980924,1,50,0.05,0,0.05,0,27311.95592,2.731195592,1183,3.03,3583,0.131187968,0.13921292,1.3921292
47086045,67.9683184,2,18,0,0,18,1,2,1,1,1,70,1,5,1500,3.03,693,0,6.9364965,21.16784199,19.06976796,22.87906276,31.88149729,1,1500,1.5,0,0,1.5,4920.111,0.4920111,229,3.03,693,0.140850481,0.1559684,1.559684
47142781,1028.585623,2,18,0,0,18,1,2,1,1,5,32,0,5,1500,3.03,1767,0,7.321787971,21.12454545,19.13764191,22.04065267,32.61888513,1,1500,1.5,0,0,1.5,14419.00388,1.441900388,583,3.03,1767,0.122546607,0.13208428,1.3208428
47182826,65.1617126,2,18,0,0,18,1,2,1,1,1,47,0,4,300,3.03,2224,0,6.7974243,21.78011057,19.68560267,22.54650988,32.01142378,1,300,0.3,0,0,0.3,16673.03285,1.667303285,734,3.03,2224,0.133389049,0.15778838,1.5778838
47201286,56.01280773,2,18,0,0,18,2,2,1,0,6,32,1,4,300,3.03,3224,0,6.916218099,21.29109744,19.27630181,23.02662592,31.29718989,1,300,0.3,0,0,0.3,28399.81986,2.839981986,1064,3.03,3224,0.113521847,0.13356728,1.3356728
47546053,51.38970229,2,18,0,0,18,1,2,1,1,1,49,0,4,300,3.03,2151,0,7.081093897,21.08115743,18.95160173,22.84454336,31.76188118,1,300,0.3,0,0,0.3,16549.41959,1.654941959,710,3.03,2151,0.129974347,0.13741386,1.3741386
47712803,25.1813016,2,7,7,0,0,1,2,1,1,6,70,1,5,300,3.03,1700,0,5.871314348,19.34713295,17.26381729,18.10766333,29.51577365,1,300,0.3,0.3,0,0,11548.32728,1.154832728,561,3.03,1700,0.147207466,0.1604102,1.604102
47717013,176.7528093,2,18,0,0,18,0,2,1,1,5,67,0,5,3000,3.07,404,0,7.208456889,21.43924232,19.49200308,22.84693768,32.40799483,1,3000,3,0,0,3,2533.6753,0.25336753,131,3.07,404,0.15945216,0.14009018,1.4009018
47726127,505.1542055,2,18,0,0,18,0,2,1,1,5,67,1,5,750,3.03,2082,0,7.036092002,21.37834485,19.25842884,22.56253279,31.61263554,1,750,0.75,0,0,0.75,23658.3979,2.36583979,687,3.03,2082,0.088002578,0.14009018,1.4009018
47790940,1379.649352,2,18,0,0,18,2,2,1,1,5,35,1,5,1500,3.03,1012,0,6.911535813,21.19798006,19.16319637,22.84305235,31.68200747,1,1500,1.5,0,0,1.5,8285.11483,0.828511483,334,3.03,1012,0.122146768,0.1274125,1.274125
47823754,43.90631476,2,18,0,0,18,1,2,1,0,6,49,0,2,300,3.03,1105,0,7.224045096,21.12873642,19.11082682,22.93816982,32.56229987,1,300,0.3,0,0,0.3,8741.82551,0.874182551,365,3.03,1105,0.126403804,0.16821986,1.6821986
47877542,2523.897738,2,17,0,17,0,1,2,0,1,5,57,0,2,3000,3.03,1192,0,7.30950198,20.47521412,18.44337869,21.22193081,31.80416186,1,3000,3,0,3,0,8422.27516,0.842227516,394,3.03,1192,0.141529453,0.14619558,1.4619558
47889835,39.31673506,2,14,0,14,0,2,2,1,1,1,38,1,5,750,3.03,948,0,7.306360589,20.13882626,18.09298977,21.31236106,31.96407715,1,750,0.75,0,0.75,0,8263.13806,0.826313806,313,3.03,948,0.11472639,0.14984092,1.4984092
47910261,144.598539,2,18,0,0,18,1,2,1,1,1,42,1,4,300,3.03,1237,0,6.912257297,21.07713081,18.96511605,22.61179682,32.02996917,1,300,0.3,0,0,0.3,7159.64207,0.715964207,409,3.03,1237,0.172774,0.15734968,1.5734968
47931583,49.40451163,2,17,0,17,0,2,2,1,1,1,35,1,5,750,3.03,3556,0,6.967940075,20.29574086,18.19316953,20.21326808,31.93215824,1,750,0.75,0,0.75,0,20915.41058,2.091541058,1174,3.03,3556,0.170018178,0.1278163,1.278163
47931855,90.7860924,2,16,0,16,0,1,2,1,1,1,63,0,4,750,3.03,1843,0,7.17970468,19.98893762,17.96292045,22.72407518,32.08602414,1,750,0.75,0,0.75,0,19243.48986,1.924348986,608,3.03,1843,0.095772649,0.13944982,1.3944982
47949720,624.6348223,2,18,0,0,18,2,2,1,1,5,49,1,5,1500,3.03,908,0,6.660141168,21.00599781,19.0430286,23.12785762,32.23755419,1,1500,1.5,0,0,1.5,7007,0.7007,300,3.03,908,0.129584701,0.14919086,1.4919086
47958209,673.0770311,2,9,9,0,0,1,1,1,0,6,51,1,2,50,3.03,5232,0,6.698650053,19.56735356,17.64324305,18.06373266,29.06529212,1,50,0.05,0.05,0,0,30813.51488,3.081351488,1727,3.03,5232,0.169795624,0.15147954,1.5147954
48128278,56.91149414,2,18,0,0,18,2,2,1,1,1,37,0,4,300,3.03,1795,0,7.266715349,21.16269778,19.04643675,22.85353455,31.88284894,1,300,0.3,0,0,0.3,14395.56593,1.439556593,593,3.03,1795,0.124691173,0.13142598,1.3142598
48130347,1783.435147,2,18,0,0,18,2,2,1,1,5,38,0,4,300,3.03,1433,0,6.496018118,21.0293543,18.87119543,23.27559844,32.28451519,1,300,0.3,0,0,0.3,12844.79645,1.284479645,473,3.03,1433,0.111562687,0.13151372,1.3151372
48158677,617.9650854,2,18,0,0,18,2,2,1,1,5,61,1,5,7000,3.08,741,0,6.69865008,20.9918675,18.99281177,23.0310463,33.11307122,1,7000,7,0,0,7,4009.4322,0.40094322,241,3.08,741,0.184814199,0.15024374,1.5024374
48338787,836.7828192,2,18,0,0,18,2,2,1,1,5,41,0,5,3000,3.02,560,0,7.250961199,21.78612216,19.63863664,23.12618304,31.91741974,1,3000,3,0,0,3,3530.464,0.3530464,185,3.02,560,0.158619377,0.14848894,1.4848894
48429546,58.65876778,2,17,0,17,0,1,2,1,0,6,65,1,5,50,3.03,1605,0,6.992827722,20.42764185,18.41353785,21.53314973,31.17389939,1,50,0.05,0,0.05,0,12493.13914,1.249313914,530,3.03,1605,0.128470513,0.1379635,1.379635
48490377,25.39873488,2,17,0,17,0,0,2,1,0,6,72,0,4,50,3.02,521,0,6.955794449,20.50292008,18.42308979,21.66729383,31.41281511,1,50,0.05,0,0.05,0,2634.28064,0.263428064,172,3.02,521,0.197776954,0.16790068,1.6790068
48538886,60.91581262,2,9,9,0,0,1,1,1,1,1,72,1,2,50,3.02,591,0,6.794819853,20.45228014,18.27744624,16.90427225,27.64678836,1,50,0.05,0.05,0,0,4850.64413,0.485064413,195,3.02,591,0.121839489,0.17129208,1.7129208
48616195,769.4669221,2,18,0,0,18,1,2,1,1,5,47,0,4,1500,3.03,1942,0,6.995876331,20.92555251,19.02234958,22.02050155,31.53928341,1,1500,1.5,0,0,1.5,10865.13059,1.086513059,641,3.03,1942,0.178736922,0.15778838,1.5778838
48651459,3947.574957,2,18,0,0,18,2,2,1,1,4,43,1,4,3000,3.05,2429,0,7.353883631,21.0004869,18.86689196,22.82251415,32.26641893,1,3000,3,0,0,3,20178.7797,2.01787797,795,3.05,2429,0.120373979,0.15250242,1.5250242
48856964,63.61966616,2,18,0,0,18,2,2,1,1,1,39,1,5,300,3.04,32,0,7.216864038,21.04968324,19.1481269,22.70170095,31.32874841,1,300,0.3,0,0,0.3,179.90656,0.017990656,11,3.04,32,0.177870113,0.14831346,1.4831346
49070776,58.73361603,2,18,0,0,18,2,2,1,1,5,61,0,4,300,3.03,2240,0,7.368458833,21.58548329,19.57416485,23.56003801,32.85819353,1,300,0.3,0,0,0.3,12354.88051,1.235488051,739,3.03,2240,0.18130487,0.13353174,1.3353174
49081370,75.913488,2,8,8,0,0,2,2,1,0,6,41,0,2,50,3.04,495,0,6.570844081,20.25708596,18.13717254,19.33025211,27.95578769,1,50,0.05,0.05,0,0,1340.01289,0.134001289,163,3.04,495,0.369399432,0.16662094,1.6662094
49240355,7078.847149,2,16,0,16,0,1,2,1,1,4,60,0,3,17000,3.05,926,0,6.72301859,20.38667583,18.31888231,21.04568519,32.50020582,1,17000,17,0,17,0,7174.71579,0.717471579,303,3.05,926,0.129064346,0.1635746,1.635746
49316054,1109.889124,2,12,12,0,0,0,2,1,1,5,87,1,5,3000,3.05,3450,0,7.140367252,20.38599174,18.29835254,19.07648122,29.61019452,1,3000,3,3,0,0,24940.66154,2.494066154,1129,3.05,3450,0.138328328,0.14426778,1.4426778
49420036,119.6426073,2,17,0,17,0,1,1,1,1,5,57,0,5,1500,3.03,3349,0,7.268256394,20.98915572,19.00480653,21.6194863,32.87902487,1,1500,1.5,0,1.5,0,35462.2432,3.54622432,1105,3.03,3349,0.09443847,0.13468158,1.3468158
49438376,41.75363868,2,18,0,0,18,1,2,1,1,1,60,0,5,750,3.03,4396,0,6.99344165,21.21827385,19.21676134,23.02507421,32.28781317,1,750,0.75,0,0,0.75,23167.22447,2.316722447,1451,3.03,4396,0.189750827,0.134541,1.34541
49599240,50.01233727,2,18,0,0,18,2,2,1,1,1,36,0,3,750,3.03,2634,0,6.79988422,21.46801046,19.42421615,22.77847136,32.95530448,1,750,0.75,0,0,0.75,18740.22055,1.874022055,869,3.03,2634,0.140553308,0.13517624,1.3517624
49608272,62.01626253,2,10,10,0,0,1,2,1,0,6,56,1,2,50,3.03,2467,0,6.901891017,19.70426552,17.49261974,18.61632603,28.60772421,1,50,0.05,0.05,0,0,15162.32743,1.516232743,814,3.03,2467,0.162705891,0.15151444,1.5151444
49695843,255.7269894,2,10,10,0,0,1,2,0,0,6,44,0,2,750,3.03,1389,0,6.699620659,19.73859172,17.61753679,18.19557465,30.06475091,1,750,0.75,0.75,0,0,5846.65346,0.584665346,459,3.03,1389,0.237571802,0.17101156,1.7101156
49832693,14.86177372,2,18,0,0,18,0,2,1,1,5,75,1,5,300,3.03,1326,0,6.907289835,21.50937327,19.55985702,22.8508778,32.96523573,1,300,0.3,0,0,0.3,7271.01374,0.727101374,438,3.03,1326,0.182367968,0.1407921,1.407921
49883604,831.6376182,2,8,8,0,0,0,2,1,1,5,73,0,2,1500,3.03,839,0,6.689601056,19.78082466,17.66845784,19.3780073,30.82410045,1,1500,1.5,1.5,0,0,8213.94967,0.821394967,277,3.03,839,0.102143309,0.17671862,1.7671862
49905373,1373.253615,2,18,0,0,18,2,2,1,1,5,31,1,5,3000,3.03,2102,0,6.959856627,21.59315835,19.54387733,22.60857069,31.9291034,1,3000,3,0,0,3,13074.26938,1.307426938,694,3.03,2102,0.160773802,0.12706154,1.2706154
49959022,63.27164508,2,10,10,0,0,1,2,1,0,6,68,1,3,300,3.03,856,0,6.667815794,20.30665538,18.25329818,19.98916795,29.34169767,1,300,0.3,0.3,0,0,6445.02091,0.644502091,283,3.03,856,0.132815706,0.16927932,1.6927932
50041914,21.78570299,2,10,10,0,0,0,1,1,1,5,92,1,3,300,3.04,141,0,6.877371673,19.99532163,17.8621821,19.01173406,29.15260107,1,300,0.3,0.3,0,0,531.16687,0.053116687,46,3.04,141,0.265453303,0.17374008,1.7374008
50055984,16.82499711,2,8,8,0,0,0,2,1,1,6,70,1,2,1500,3.02,706,0,6.176455674,19.29686651,17.14873527,20.22421987,30.15419609,1,1500,1.5,1.5,0,0,3919.6391,0.39196391,234,3.02,706,0.180118624,0.1559054,1.559054
50067026,2013.003881,2,4,4,0,0,1,1,1,1,5,64,0,5,1500,3.11,3479,0,6.352030452,20.11287032,17.91213084,18.26599308,28.20201567,1,1500,1.5,1.5,0,0,14786.35557,1.478635557,1120,3.11,3479,0.235284481,0.16109516,1.6109516
50073326,73.46142587,2,16,0,16,0,1,2,1,0,6,56,0,3,50,3.03,2360,0,6.619577212,19.7543431,17.74249745,21.38553553,31.39971004,1,50,0.05,0,0.05,0,21566.87864,2.156687864,779,3.03,2360,0.109427054,0.14525364,1.4525364
50339648,32.83817082,2,16,0,16,0,0,2,1,0,6,66,0,3,300,3.03,1762,0,6.871899341,20.72410575,18.62139032,20.82672525,30.74609151,1,300,0.3,0,0.3,0,11903.65657,1.190365657,582,3.03,1762,0.148021744,0.17161604,1.7161604
50376867,500.9431273,2,18,0,0,18,1,2,1,1,5,59,0,3,300,3.03,1524,0,6.948725082,21.26197012,19.20031678,22.95543671,31.89623704,1,300,0.3,0,0,0.3,9774.78407,0.977478407,503,3.03,1524,0.155911372,0.16267926,1.6267926
50423613,746.8877944,2,18,0,0,18,2,2,1,1,5,45,1,5,300,3.03,666,0,7.197986404,21.41456486,19.35524376,23.16676032,31.82472354,1,300,0.3,0,0,0.3,5199.27555,0.519927555,220,3.03,666,0.128094769,0.1488399,1.488399
50551299,414.6678862,2,18,0,0,18,2,2,1,1,5,60,1,5,300,3.03,1683,0,6.755772179,20.54713146,18.56039062,22.68705815,31.81176611,1,300,0.3,0,0,0.3,11373.952,1.1373952,556,3.03,1683,0.147969677,0.150156,1.50156
50575491,58.83351189,2,18,0,0,18,1,2,1,1,5,36,0,4,750,3.03,990,0,7.122931967,20.72444802,18.78842032,22.85188088,32.35517874,1,750,0.75,0,0,0.75,6474.66754,0.647466754,327,3.03,990,0.152903604,0.15682324,1.5682324
50744206,1980.747271,2,18,0,0,18,0,2,1,1,1,73,0,5,300,3.05,698,0,7.020385492,20.56141809,18.46484452,22.80337472,32.58170162,1,300,0.3,0,0,0.3,4762.83002,0.476283002,229,3.05,698,0.146551524,0.16116662,1.6116662
50778546,156.8766019,2,11,11,0,0,1,1,0,1,6,56,1,3,50,3.03,4171,0,6.277117686,18.5194587,16.42934895,18.83864126,28.04821247,1,50,0.05,0.05,0,0,29682.14373,2.968214373,1377,3.03,4171,0.140522195,0.14469264,1.4469264
50997655,198.6498079,2,17,0,17,0,0,2,1,1,5,66,0,5,1500,3.03,4332,0,7.032627013,20.74742453,18.6620325,21.68565715,32.20376274,1,1500,1.5,0,1.5,0,33778.60569,3.377860569,1430,3.03,4332,0.128246857,0.14040624,1.4040624
50998607,175.0050764,2,17,0,17,0,1,2,0,1,5,41,1,5,1500,3.03,1433,0,6.913316285,21.12267412,19.21718948,21.59044647,31.15745137,1,1500,1.5,0,1.5,0,9691.34073,0.969134073,473,3.03,1433,0.147863958,0.15382774,1.5382774
51228806,81.43389747,2,12,12,0,0,1,2,1,0,6,45,1,2,50,3.03,1131,0,7.117815255,19.67349646,17.69018642,18.05786359,27.91294676,1,50,0.05,0.05,0,0,6969.89646,0.696989646,374,3.03,1131,0.162269269,0.1702917,1.702917
51240705,59.9870935,2,18,0,0,18,2,2,1,1,5,54,1,5,750,3.03,1638,0,7.022821369,20.59473212,18.6006685,22.52630056,32.24873736,1,750,0.75,0,0,0.75,10342.23509,1.034223509,541,3.03,1638,0.158379691,0.12907956,1.2907956
51424019,1394.696214,2,18,0,0,18,2,2,1,0,6,41,1,3,300,3.03,1329,0,7.309739124,21.37784671,19.40034842,22.86715646,32.28559642,1,300,0.3,0,0,0.3,8831.92723,0.883192723,439,3.03,1329,0.150476783,0.15874494,1.5874494
51471714,99.65363175,2,18,0,0,18,2,2,1,1,5,69,1,5,750,3.03,1442,0,7.08406166,20.36237758,18.37430436,23.20493525,32.99067576,1,750,0.75,0,0,0.75,8372.4,0.83724,476,3.03,1442,0.172232574,0.15094566,1.5094566
51474452,45.98754642,2,16,0,16,0,2,2,1,1,1,45,1,5,750,3.03,1295,0,7.230222224,20.46887068,18.4633381,20.3210195,31.90980597,1,750,0.75,0,0.75,0,6442.72062,0.644272062,428,3.03,1295,0.201002042,0.1496475,1.496475
51481759,56.59940594,2,18,0,0,18,1,2,1,1,1,40,0,4,750,3.03,2145,0,6.729305386,20.96901719,18.97632344,22.46968623,32.68873935,1,750,0.75,0,0,0.75,10676.96105,1.067696105,708,3.03,2145,0.200899862,0.1571742,1.571742
51762999,45.99042194,2,18,0,0,18,1,2,1,0,6,54,0,4,300,3.03,2839,0,6.777275311,21.31599998,19.26179084,22.79968196,31.91643455,1,300,0.3,0,0,0.3,32749.69284,3.274969284,937,3.03,2839,0.086687836,0.14043256,1.4043256
